Date,Product,Category,Unit_Cost_AED,Opening_Stock,Daily_Demand,Closing_Stock,Stock_Value_AED,Stockout_Risk,Days_of_Cover,Day_of_Week,Month
12/10/2024,Cups_Units,Packaging,0.5,249,48,201,124.5,FALSE,5.1875,Tuesday,2024-12
12/11/2024,Cups_Units,Packaging,0.5,201,30,171,100.5,FALSE,6.7,Wednesday,2024-12
12/12/2024,Cups_Units,Packaging,0.5,171,65,106,85.5,FALSE,2.630769231,Thursday,2024-12
12/13/2024,Cups_Units,Packaging,0.5,106,78,28,53,TRUE,1.358974359,Friday,2024-12
12/14/2024,Cups_Units,Packaging,0.5,28,87,0,14,TRUE,0.32183908,Saturday,2024-12
12/15/2024,Cups_Units,Packaging,0.5,0,51,0,0,TRUE,0,Sunday,2024-12
12/16/2024,Cups_Units,Packaging,0.5,308,54,254,154,FALSE,5.703703704,Monday,2024-12
12/17/2024,Cups_Units,Packaging,0.5,254,57,197,127,FALSE,4.456140351,Tuesday,2024-12
12/18/2024,Cups_Units,Packaging,0.5,197,50,147,98.5,FALSE,3.94,Wednesday,2024-12
12/19/2024,Cups_Units,Packaging,0.5,147,61,86,73.5,FALSE,2.409836066,Thursday,2024-12
12/20/2024,Cups_Units,Packaging,0.5,86,68,18,43,TRUE,1.264705882,Friday,2024-12
12/21/2024,Cups_Units,Packaging,0.5,18,95,0,9,TRUE,0.189473684,Saturday,2024-12
12/22/2024,Cups_Units,Packaging,0.5,0,44,0,0,TRUE,0,Sunday,2024-12
12/23/2024,Cups_Units,Packaging,0.5,308,57,251,154,FALSE,5.403508772,Monday,2024-12
12/24/2024,Cups_Units,Packaging,0.5,251,48,203,125.5,FALSE,5.229166667,Tuesday,2024-12
12/25/2024,Cups_Units,Packaging,0.5,203,45,158,101.5,FALSE,4.511111111,Wednesday,2024-12
12/26/2024,Cups_Units,Packaging,0.5,158,46,112,79,FALSE,3.434782609,Thursday,2024-12
12/27/2024,Cups_Units,Packaging,0.5,112,45,67,56,FALSE,2.488888889,Friday,2024-12
12/28/2024,Cups_Units,Packaging,0.5,67,63,4,33.5,TRUE,1.063492063,Saturday,2024-12
12/29/2024,Cups_Units,Packaging,0.5,4,60,0,2,TRUE,0.066666667,Sunday,2024-12
12/30/2024,Cups_Units,Packaging,0.5,308,59,249,154,FALSE,5.220338983,Monday,2024-12
12/31/2024,Cups_Units,Packaging,0.5,249,43,206,124.5,FALSE,5.790697674,Tuesday,2024-12
1/1/2024,Syrup_Vanilla_ml,Flavoring,25,203,45,158,5075,FALSE,4.511111111,Monday,2024-01
1/2/2024,Syrup_Vanilla_ml,Flavoring,25,158,34,124,3950,FALSE,4.647058824,Tuesday,2024-01
1/3/2024,Syrup_Vanilla_ml,Flavoring,25,124,37,87,3100,FALSE,3.351351351,Wednesday,2024-01
1/4/2024,Syrup_Vanilla_ml,Flavoring,25,87,34,53,2175,FALSE,2.558823529,Thursday,2024-01
1/5/2024,Syrup_Vanilla_ml,Flavoring,25,53,51,2,1325,TRUE,1.039215686,Friday,2024-01
1/6/2024,Syrup_Vanilla_ml,Flavoring,25,2,57,0,50,TRUE,0.035087719,Saturday,2024-01
1/7/2024,Syrup_Vanilla_ml,Flavoring,25,0,46,0,0,TRUE,0,Sunday,2024-01
1/8/2024,Syrup_Vanilla_ml,Flavoring,25,203,42,161,5075,FALSE,4.833333333,Monday,2024-01
1/9/2024,Syrup_Vanilla_ml,Flavoring,25,161,34,127,4025,FALSE,4.735294118,Tuesday,2024-01
1/10/2024,Syrup_Vanilla_ml,Flavoring,25,127,31,96,3175,FALSE,4.096774194,Wednesday,2024-01
1/11/2024,Syrup_Vanilla_ml,Flavoring,25,96,38,58,2400,FALSE,2.526315789,Thursday,2024-01
1/12/2024,Syrup_Vanilla_ml,Flavoring,25,58,54,4,1450,TRUE,1.074074074,Friday,2024-01
1/13/2024,Syrup_Vanilla_ml,Flavoring,25,4,46,0,100,TRUE,0.086956522,Saturday,2024-01
1/14/2024,Syrup_Vanilla_ml,Flavoring,25,0,31,0,0,TRUE,0,Sunday,2024-01
1/15/2024,Syrup_Vanilla_ml,Flavoring,25,203,37,166,5075,FALSE,5.486486486,Monday,2024-01
1/16/2024,Syrup_Vanilla_ml,Flavoring,25,166,39,127,4150,FALSE,4.256410256,Tuesday,2024-01
1/17/2024,Syrup_Vanilla_ml,Flavoring,25,127,29,98,3175,FALSE,4.379310345,Wednesday,2024-01
1/18/2024,Syrup_Vanilla_ml,Flavoring,25,98,30,68,2450,FALSE,3.266666667,Thursday,2024-01
1/19/2024,Syrup_Vanilla_ml,Flavoring,25,68,49,19,1700,TRUE,1.387755102,Friday,2024-01
1/20/2024,Syrup_Vanilla_ml,Flavoring,25,19,42,0,475,TRUE,0.452380952,Saturday,2024-01
1/21/2024,Syrup_Vanilla_ml,Flavoring,25,0,38,0,0,TRUE,0,Sunday,2024-01
1/22/2024,Syrup_Vanilla_ml,Flavoring,25,203,38,165,5075,FALSE,5.342105263,Monday,2024-01
1/23/2024,Syrup_Vanilla_ml,Flavoring,25,165,38,127,4125,FALSE,4.342105263,Tuesday,2024-01
1/24/2024,Syrup_Vanilla_ml,Flavoring,25,127,30,97,3175,FALSE,4.233333333,Wednesday,2024-01
1/25/2024,Syrup_Vanilla_ml,Flavoring,25,97,30,67,2425,FALSE,3.233333333,Thursday,2024-01
1/26/2024,Syrup_Vanilla_ml,Flavoring,25,67,50,17,1675,TRUE,1.34,Friday,2024-01
1/27/2024,Syrup_Vanilla_ml,Flavoring,25,17,45,0,425,TRUE,0.377777778,Saturday,2024-01
1/28/2024,Syrup_Vanilla_ml,Flavoring,25,0,44,0,0,TRUE,0,Sunday,2024-01
1/29/2024,Syrup_Vanilla_ml,Flavoring,25,203,32,171,5075,FALSE,6.34375,Monday,2024-01
1/30/2024,Syrup_Vanilla_ml,Flavoring,25,171,27,144,4275,FALSE,6.333333333,Tuesday,2024-01
1/31/2024,Syrup_Vanilla_ml,Flavoring,25,144,39,105,3600,FALSE,3.692307692,Wednesday,2024-01
2/1/2024,Syrup_Vanilla_ml,Flavoring,25,105,38,67,2625,FALSE,2.763157895,Thursday,2024-02
2/2/2024,Syrup_Vanilla_ml,Flavoring,25,67,50,17,1675,TRUE,1.34,Friday,2024-02
2/3/2024,Syrup_Vanilla_ml,Flavoring,25,17,31,0,425,TRUE,0.548387097,Saturday,2024-02
2/4/2024,Syrup_Vanilla_ml,Flavoring,25,0,33,0,0,TRUE,0,Sunday,2024-02
2/5/2024,Syrup_Vanilla_ml,Flavoring,25,203,36,167,5075,FALSE,5.638888889,Monday,2024-02
2/6/2024,Syrup_Vanilla_ml,Flavoring,25,167,27,140,4175,FALSE,6.185185185,Tuesday,2024-02
2/7/2024,Syrup_Vanilla_ml,Flavoring,25,140,31,109,3500,FALSE,4.516129032,Wednesday,2024-02
2/8/2024,Syrup_Vanilla_ml,Flavoring,25,109,33,76,2725,FALSE,3.303030303,Thursday,2024-02
2/9/2024,Syrup_Vanilla_ml,Flavoring,25,76,82,0,1900,TRUE,0.926829268,Friday,2024-02
2/10/2024,Syrup_Vanilla_ml,Flavoring,25,0,50,0,0,TRUE,0,Saturday,2024-02
2/11/2024,Syrup_Vanilla_ml,Flavoring,25,0,32,0,0,TRUE,0,Sunday,2024-02
2/12/2024,Syrup_Vanilla_ml,Flavoring,25,203,29,174,5075,FALSE,7,Monday,2024-02
2/13/2024,Syrup_Vanilla_ml,Flavoring,25,174,41,133,4350,FALSE,4.243902439,Tuesday,2024-02
2/14/2024,Syrup_Vanilla_ml,Flavoring,25,133,27,106,3325,FALSE,4.925925926,Wednesday,2024-02
2/15/2024,Syrup_Vanilla_ml,Flavoring,25,106,21,85,2650,FALSE,5.047619048,Thursday,2024-02
2/16/2024,Syrup_Vanilla_ml,Flavoring,25,85,57,28,2125,TRUE,1.49122807,Friday,2024-02
2/17/2024,Syrup_Vanilla_ml,Flavoring,25,28,48,0,700,TRUE,0.583333333,Saturday,2024-02
2/18/2024,Syrup_Vanilla_ml,Flavoring,25,0,33,0,0,TRUE,0,Sunday,2024-02
2/19/2024,Syrup_Vanilla_ml,Flavoring,25,203,41,162,5075,FALSE,4.951219512,Monday,2024-02
2/20/2024,Syrup_Vanilla_ml,Flavoring,25,162,32,130,4050,FALSE,5.0625,Tuesday,2024-02
2/21/2024,Syrup_Vanilla_ml,Flavoring,25,130,42,88,3250,FALSE,3.095238095,Wednesday,2024-02
2/22/2024,Syrup_Vanilla_ml,Flavoring,25,88,37,51,2200,FALSE,2.378378378,Thursday,2024-02
2/23/2024,Syrup_Vanilla_ml,Flavoring,25,51,62,0,1275,TRUE,0.822580645,Friday,2024-02
2/24/2024,Syrup_Vanilla_ml,Flavoring,25,0,47,0,0,TRUE,0,Saturday,2024-02
2/25/2024,Syrup_Vanilla_ml,Flavoring,25,0,30,0,0,TRUE,0,Sunday,2024-02
2/26/2024,Syrup_Vanilla_ml,Flavoring,25,203,42,161,5075,FALSE,4.833333333,Monday,2024-02
2/27/2024,Syrup_Vanilla_ml,Flavoring,25,161,28,133,4025,FALSE,5.75,Tuesday,2024-02
2/28/2024,Syrup_Vanilla_ml,Flavoring,25,133,33,100,3325,FALSE,4.03030303,Wednesday,2024-02
2/29/2024,Syrup_Vanilla_ml,Flavoring,25,100,37,63,2500,FALSE,2.702702703,Thursday,2024-02
3/1/2024,Syrup_Vanilla_ml,Flavoring,25,63,42,21,1575,TRUE,1.5,Friday,2024-03
3/2/2024,Syrup_Vanilla_ml,Flavoring,25,21,47,0,525,TRUE,0.446808511,Saturday,2024-03
3/3/2024,Syrup_Vanilla_ml,Flavoring,25,0,34,0,0,TRUE,0,Sunday,2024-03
3/4/2024,Syrup_Vanilla_ml,Flavoring,25,203,29,174,5075,FALSE,7,Monday,2024-03
3/5/2024,Syrup_Vanilla_ml,Flavoring,25,174,26,148,4350,FALSE,6.692307692,Tuesday,2024-03
3/6/2024,Syrup_Vanilla_ml,Flavoring,25,148,25,123,3700,FALSE,5.92,Wednesday,2024-03
3/7/2024,Syrup_Vanilla_ml,Flavoring,25,123,25,98,3075,FALSE,4.92,Thursday,2024-03
3/8/2024,Syrup_Vanilla_ml,Flavoring,25,98,39,59,2450,FALSE,2.512820513,Friday,2024-03
3/9/2024,Syrup_Vanilla_ml,Flavoring,25,59,34,25,1475,TRUE,1.735294118,Saturday,2024-03
3/10/2024,Syrup_Vanilla_ml,Flavoring,25,25,26,0,625,TRUE,0.961538462,Sunday,2024-03
3/11/2024,Syrup_Vanilla_ml,Flavoring,25,203,31,172,5075,FALSE,6.548387097,Monday,2024-03
3/12/2024,Syrup_Vanilla_ml,Flavoring,25,172,30,142,4300,FALSE,5.733333333,Tuesday,2024-03
3/13/2024,Syrup_Vanilla_ml,Flavoring,25,142,46,96,3550,FALSE,3.086956522,Wednesday,2024-03
3/14/2024,Syrup_Vanilla_ml,Flavoring,25,96,32,64,2400,FALSE,3,Thursday,2024-03
3/15/2024,Syrup_Vanilla_ml,Flavoring,25,64,57,7,1600,TRUE,1.122807018,Friday,2024-03
3/16/2024,Syrup_Vanilla_ml,Flavoring,25,7,46,0,175,TRUE,0.152173913,Saturday,2024-03
3/17/2024,Syrup_Vanilla_ml,Flavoring,25,0,27,0,0,TRUE,0,Sunday,2024-03
3/18/2024,Syrup_Vanilla_ml,Flavoring,25,203,31,172,5075,FALSE,6.548387097,Monday,2024-03
3/19/2024,Syrup_Vanilla_ml,Flavoring,25,172,25,147,4300,FALSE,6.88,Tuesday,2024-03
3/20/2024,Syrup_Vanilla_ml,Flavoring,25,147,33,114,3675,FALSE,4.454545455,Wednesday,2024-03
3/21/2024,Syrup_Vanilla_ml,Flavoring,25,114,38,76,2850,FALSE,3,Thursday,2024-03
3/22/2024,Syrup_Vanilla_ml,Flavoring,25,76,39,37,1900,TRUE,1.948717949,Friday,2024-03
3/23/2024,Syrup_Vanilla_ml,Flavoring,25,37,34,3,925,TRUE,1.088235294,Saturday,2024-03
3/24/2024,Syrup_Vanilla_ml,Flavoring,25,3,31,0,75,TRUE,0.096774194,Sunday,2024-03
3/25/2024,Syrup_Vanilla_ml,Flavoring,25,203,30,173,5075,FALSE,6.766666667,Monday,2024-03
3/26/2024,Syrup_Vanilla_ml,Flavoring,25,173,30,143,4325,FALSE,5.766666667,Tuesday,2024-03
3/27/2024,Syrup_Vanilla_ml,Flavoring,25,143,27,116,3575,FALSE,5.296296296,Wednesday,2024-03
3/28/2024,Syrup_Vanilla_ml,Flavoring,25,116,22,94,2900,FALSE,5.272727273,Thursday,2024-03
3/29/2024,Syrup_Vanilla_ml,Flavoring,25,94,40,54,2350,FALSE,2.35,Friday,2024-03
3/30/2024,Syrup_Vanilla_ml,Flavoring,25,54,43,11,1350,TRUE,1.255813953,Saturday,2024-03
3/31/2024,Syrup_Vanilla_ml,Flavoring,25,11,40,0,275,TRUE,0.275,Sunday,2024-03
4/1/2024,Syrup_Vanilla_ml,Flavoring,25,203,33,170,5075,FALSE,6.151515152,Monday,2024-04
4/2/2024,Syrup_Vanilla_ml,Flavoring,25,170,18,152,4250,FALSE,9.444444444,Tuesday,2024-04
4/3/2024,Syrup_Vanilla_ml,Flavoring,25,152,30,122,3800,FALSE,5.066666667,Wednesday,2024-04
4/4/2024,Syrup_Vanilla_ml,Flavoring,25,122,28,94,3050,FALSE,4.357142857,Thursday,2024-04
4/5/2024,Syrup_Vanilla_ml,Flavoring,25,94,33,61,2350,FALSE,2.848484848,Friday,2024-04
4/6/2024,Syrup_Vanilla_ml,Flavoring,25,61,40,21,1525,TRUE,1.525,Saturday,2024-04
4/7/2024,Syrup_Vanilla_ml,Flavoring,25,21,25,0,525,TRUE,0.84,Sunday,2024-04
4/8/2024,Syrup_Vanilla_ml,Flavoring,25,203,32,171,5075,FALSE,6.34375,Monday,2024-04
4/9/2024,Syrup_Vanilla_ml,Flavoring,25,171,45,126,4275,FALSE,3.8,Tuesday,2024-04
4/10/2024,Syrup_Vanilla_ml,Flavoring,25,126,26,100,3150,FALSE,4.846153846,Wednesday,2024-04
4/11/2024,Syrup_Vanilla_ml,Flavoring,25,100,24,76,2500,FALSE,4.166666667,Thursday,2024-04
4/12/2024,Syrup_Vanilla_ml,Flavoring,25,76,34,42,1900,FALSE,2.235294118,Friday,2024-04
4/13/2024,Syrup_Vanilla_ml,Flavoring,25,42,30,12,1050,TRUE,1.4,Saturday,2024-04
4/14/2024,Syrup_Vanilla_ml,Flavoring,25,12,33,0,300,TRUE,0.363636364,Sunday,2024-04
4/15/2024,Syrup_Vanilla_ml,Flavoring,25,203,31,172,5075,FALSE,6.548387097,Monday,2024-04
4/16/2024,Syrup_Vanilla_ml,Flavoring,25,172,23,149,4300,FALSE,7.47826087,Tuesday,2024-04
4/17/2024,Syrup_Vanilla_ml,Flavoring,25,149,33,116,3725,FALSE,4.515151515,Wednesday,2024-04
4/18/2024,Syrup_Vanilla_ml,Flavoring,25,116,27,89,2900,FALSE,4.296296296,Thursday,2024-04
4/19/2024,Syrup_Vanilla_ml,Flavoring,25,89,37,52,2225,FALSE,2.405405405,Friday,2024-04
4/20/2024,Syrup_Vanilla_ml,Flavoring,25,52,36,16,1300,TRUE,1.444444444,Saturday,2024-04
4/21/2024,Syrup_Vanilla_ml,Flavoring,25,16,25,0,400,TRUE,0.64,Sunday,2024-04
4/22/2024,Syrup_Vanilla_ml,Flavoring,25,203,30,173,5075,FALSE,6.766666667,Monday,2024-04
4/23/2024,Syrup_Vanilla_ml,Flavoring,25,173,50,123,4325,FALSE,3.46,Tuesday,2024-04
4/24/2024,Syrup_Vanilla_ml,Flavoring,25,123,34,89,3075,FALSE,3.617647059,Wednesday,2024-04
4/25/2024,Syrup_Vanilla_ml,Flavoring,25,89,26,63,2225,FALSE,3.423076923,Thursday,2024-04
4/26/2024,Syrup_Vanilla_ml,Flavoring,25,63,31,32,1575,FALSE,2.032258065,Friday,2024-04
4/27/2024,Syrup_Vanilla_ml,Flavoring,25,32,44,0,800,TRUE,0.727272727,Saturday,2024-04
4/28/2024,Syrup_Vanilla_ml,Flavoring,25,0,29,0,0,TRUE,0,Sunday,2024-04
4/29/2024,Syrup_Vanilla_ml,Flavoring,25,203,35,168,5075,FALSE,5.8,Monday,2024-04
4/30/2024,Syrup_Vanilla_ml,Flavoring,25,168,34,134,4200,FALSE,4.941176471,Tuesday,2024-04
5/1/2024,Syrup_Vanilla_ml,Flavoring,25,134,29,105,3350,FALSE,4.620689655,Wednesday,2024-05
5/2/2024,Syrup_Vanilla_ml,Flavoring,25,105,37,68,2625,FALSE,2.837837838,Thursday,2024-05
5/3/2024,Syrup_Vanilla_ml,Flavoring,25,68,42,26,1700,TRUE,1.619047619,Friday,2024-05
5/4/2024,Syrup_Vanilla_ml,Flavoring,25,26,39,0,650,TRUE,0.666666667,Saturday,2024-05
5/5/2024,Syrup_Vanilla_ml,Flavoring,25,0,21,0,0,TRUE,0,Sunday,2024-05
5/6/2024,Syrup_Vanilla_ml,Flavoring,25,203,37,166,5075,FALSE,5.486486486,Monday,2024-05
5/7/2024,Syrup_Vanilla_ml,Flavoring,25,166,28,138,4150,FALSE,5.928571429,Tuesday,2024-05
5/8/2024,Syrup_Vanilla_ml,Flavoring,25,138,28,110,3450,FALSE,4.928571429,Wednesday,2024-05
5/9/2024,Syrup_Vanilla_ml,Flavoring,25,110,31,79,2750,FALSE,3.548387097,Thursday,2024-05
5/10/2024,Syrup_Vanilla_ml,Flavoring,25,79,37,42,1975,FALSE,2.135135135,Friday,2024-05
5/11/2024,Syrup_Vanilla_ml,Flavoring,25,42,46,0,1050,TRUE,0.913043478,Saturday,2024-05
5/12/2024,Syrup_Vanilla_ml,Flavoring,25,0,31,0,0,TRUE,0,Sunday,2024-05
5/13/2024,Syrup_Vanilla_ml,Flavoring,25,203,33,170,5075,FALSE,6.151515152,Monday,2024-05
5/14/2024,Syrup_Vanilla_ml,Flavoring,25,170,37,133,4250,FALSE,4.594594595,Tuesday,2024-05
5/15/2024,Syrup_Vanilla_ml,Flavoring,25,133,29,104,3325,FALSE,4.586206897,Wednesday,2024-05
5/16/2024,Syrup_Vanilla_ml,Flavoring,25,104,51,53,2600,FALSE,2.039215686,Thursday,2024-05
5/17/2024,Syrup_Vanilla_ml,Flavoring,25,53,38,15,1325,TRUE,1.394736842,Friday,2024-05
5/18/2024,Syrup_Vanilla_ml,Flavoring,25,15,38,0,375,TRUE,0.394736842,Saturday,2024-05
5/19/2024,Syrup_Vanilla_ml,Flavoring,25,0,28,0,0,TRUE,0,Sunday,2024-05
5/20/2024,Syrup_Vanilla_ml,Flavoring,25,203,35,168,5075,FALSE,5.8,Monday,2024-05
5/21/2024,Syrup_Vanilla_ml,Flavoring,25,168,25,143,4200,FALSE,6.72,Tuesday,2024-05
5/22/2024,Syrup_Vanilla_ml,Flavoring,25,143,29,114,3575,FALSE,4.931034483,Wednesday,2024-05
5/23/2024,Syrup_Vanilla_ml,Flavoring,25,114,31,83,2850,FALSE,3.677419355,Thursday,2024-05
5/24/2024,Syrup_Vanilla_ml,Flavoring,25,83,38,45,2075,FALSE,2.184210526,Friday,2024-05
5/25/2024,Syrup_Vanilla_ml,Flavoring,25,45,33,12,1125,TRUE,1.363636364,Saturday,2024-05
5/26/2024,Syrup_Vanilla_ml,Flavoring,25,12,31,0,300,TRUE,0.387096774,Sunday,2024-05
5/27/2024,Syrup_Vanilla_ml,Flavoring,25,203,21,182,5075,FALSE,9.666666667,Monday,2024-05
5/28/2024,Syrup_Vanilla_ml,Flavoring,25,182,35,147,4550,FALSE,5.2,Tuesday,2024-05
5/29/2024,Syrup_Vanilla_ml,Flavoring,25,147,30,117,3675,FALSE,4.9,Wednesday,2024-05
5/30/2024,Syrup_Vanilla_ml,Flavoring,25,117,33,84,2925,FALSE,3.545454545,Thursday,2024-05
5/31/2024,Syrup_Vanilla_ml,Flavoring,25,84,41,43,2100,FALSE,2.048780488,Friday,2024-05
6/1/2024,Syrup_Vanilla_ml,Flavoring,25,43,47,0,1075,TRUE,0.914893617,Saturday,2024-06
6/2/2024,Syrup_Vanilla_ml,Flavoring,25,0,30,0,0,TRUE,0,Sunday,2024-06
6/3/2024,Syrup_Vanilla_ml,Flavoring,25,203,30,173,5075,FALSE,6.766666667,Monday,2024-06
6/4/2024,Syrup_Vanilla_ml,Flavoring,25,173,28,145,4325,FALSE,6.178571429,Tuesday,2024-06
6/5/2024,Syrup_Vanilla_ml,Flavoring,25,145,34,111,3625,FALSE,4.264705882,Wednesday,2024-06
6/6/2024,Syrup_Vanilla_ml,Flavoring,25,111,30,81,2775,FALSE,3.7,Thursday,2024-06
6/7/2024,Syrup_Vanilla_ml,Flavoring,25,81,36,45,2025,FALSE,2.25,Friday,2024-06
6/8/2024,Syrup_Vanilla_ml,Flavoring,25,45,49,0,1125,TRUE,0.918367347,Saturday,2024-06
6/9/2024,Syrup_Vanilla_ml,Flavoring,25,0,37,0,0,TRUE,0,Sunday,2024-06
6/10/2024,Syrup_Vanilla_ml,Flavoring,25,203,28,175,5075,FALSE,7.25,Monday,2024-06
6/11/2024,Syrup_Vanilla_ml,Flavoring,25,175,34,141,4375,FALSE,5.147058824,Tuesday,2024-06
6/12/2024,Syrup_Vanilla_ml,Flavoring,25,141,26,115,3525,FALSE,5.423076923,Wednesday,2024-06
6/13/2024,Syrup_Vanilla_ml,Flavoring,25,115,32,83,2875,FALSE,3.59375,Thursday,2024-06
6/14/2024,Syrup_Vanilla_ml,Flavoring,25,83,52,31,2075,TRUE,1.596153846,Friday,2024-06
6/15/2024,Syrup_Vanilla_ml,Flavoring,25,31,52,0,775,TRUE,0.596153846,Saturday,2024-06
6/16/2024,Syrup_Vanilla_ml,Flavoring,25,0,31,0,0,TRUE,0,Sunday,2024-06
6/17/2024,Syrup_Vanilla_ml,Flavoring,25,203,31,172,5075,FALSE,6.548387097,Monday,2024-06
6/18/2024,Syrup_Vanilla_ml,Flavoring,25,172,28,144,4300,FALSE,6.142857143,Tuesday,2024-06
6/19/2024,Syrup_Vanilla_ml,Flavoring,25,144,27,117,3600,FALSE,5.333333333,Wednesday,2024-06
6/20/2024,Syrup_Vanilla_ml,Flavoring,25,117,28,89,2925,FALSE,4.178571429,Thursday,2024-06
6/21/2024,Syrup_Vanilla_ml,Flavoring,25,89,35,54,2225,FALSE,2.542857143,Friday,2024-06
6/22/2024,Syrup_Vanilla_ml,Flavoring,25,54,43,11,1350,TRUE,1.255813953,Saturday,2024-06
6/23/2024,Syrup_Vanilla_ml,Flavoring,25,11,29,0,275,TRUE,0.379310345,Sunday,2024-06
6/24/2024,Syrup_Vanilla_ml,Flavoring,25,203,28,175,5075,FALSE,7.25,Monday,2024-06
6/25/2024,Syrup_Vanilla_ml,Flavoring,25,175,34,141,4375,FALSE,5.147058824,Tuesday,2024-06
6/26/2024,Syrup_Vanilla_ml,Flavoring,25,141,25,116,3525,FALSE,5.64,Wednesday,2024-06
6/27/2024,Syrup_Vanilla_ml,Flavoring,25,116,27,89,2900,FALSE,4.296296296,Thursday,2024-06
6/28/2024,Syrup_Vanilla_ml,Flavoring,25,89,38,51,2225,FALSE,2.342105263,Friday,2024-06
6/29/2024,Syrup_Vanilla_ml,Flavoring,25,51,48,3,1275,TRUE,1.0625,Saturday,2024-06
6/30/2024,Syrup_Vanilla_ml,Flavoring,25,3,29,0,75,TRUE,0.103448276,Sunday,2024-06
7/1/2024,Syrup_Vanilla_ml,Flavoring,25,203,33,170,5075,FALSE,6.151515152,Monday,2024-07
7/2/2024,Syrup_Vanilla_ml,Flavoring,25,170,31,139,4250,FALSE,5.483870968,Tuesday,2024-07
7/3/2024,Syrup_Vanilla_ml,Flavoring,25,139,30,109,3475,FALSE,4.633333333,Wednesday,2024-07
7/4/2024,Syrup_Vanilla_ml,Flavoring,25,109,32,77,2725,FALSE,3.40625,Thursday,2024-07
7/5/2024,Syrup_Vanilla_ml,Flavoring,25,77,44,33,1925,TRUE,1.75,Friday,2024-07
7/6/2024,Syrup_Vanilla_ml,Flavoring,25,33,31,2,825,TRUE,1.064516129,Saturday,2024-07
7/7/2024,Syrup_Vanilla_ml,Flavoring,25,2,34,0,50,TRUE,0.058823529,Sunday,2024-07
7/8/2024,Syrup_Vanilla_ml,Flavoring,25,203,39,164,5075,FALSE,5.205128205,Monday,2024-07
7/9/2024,Syrup_Vanilla_ml,Flavoring,25,164,27,137,4100,FALSE,6.074074074,Tuesday,2024-07
7/10/2024,Syrup_Vanilla_ml,Flavoring,25,137,33,104,3425,FALSE,4.151515152,Wednesday,2024-07
7/11/2024,Syrup_Vanilla_ml,Flavoring,25,104,27,77,2600,FALSE,3.851851852,Thursday,2024-07
7/12/2024,Syrup_Vanilla_ml,Flavoring,25,77,36,41,1925,FALSE,2.138888889,Friday,2024-07
7/13/2024,Syrup_Vanilla_ml,Flavoring,25,41,65,0,1025,TRUE,0.630769231,Saturday,2024-07
7/14/2024,Syrup_Vanilla_ml,Flavoring,25,0,26,0,0,TRUE,0,Sunday,2024-07
7/15/2024,Syrup_Vanilla_ml,Flavoring,25,203,29,174,5075,FALSE,7,Monday,2024-07
7/16/2024,Syrup_Vanilla_ml,Flavoring,25,174,36,138,4350,FALSE,4.833333333,Tuesday,2024-07
7/17/2024,Syrup_Vanilla_ml,Flavoring,25,138,34,104,3450,FALSE,4.058823529,Wednesday,2024-07
7/18/2024,Syrup_Vanilla_ml,Flavoring,25,104,47,57,2600,FALSE,2.212765957,Thursday,2024-07
7/19/2024,Syrup_Vanilla_ml,Flavoring,25,57,38,19,1425,TRUE,1.5,Friday,2024-07
7/20/2024,Syrup_Vanilla_ml,Flavoring,25,19,70,0,475,TRUE,0.271428571,Saturday,2024-07
7/21/2024,Syrup_Vanilla_ml,Flavoring,25,0,30,0,0,TRUE,0,Sunday,2024-07
7/22/2024,Syrup_Vanilla_ml,Flavoring,25,203,29,174,5075,FALSE,7,Monday,2024-07
7/23/2024,Syrup_Vanilla_ml,Flavoring,25,174,33,141,4350,FALSE,5.272727273,Tuesday,2024-07
7/24/2024,Syrup_Vanilla_ml,Flavoring,25,141,31,110,3525,FALSE,4.548387097,Wednesday,2024-07
7/25/2024,Syrup_Vanilla_ml,Flavoring,25,110,30,80,2750,FALSE,3.666666667,Thursday,2024-07
7/26/2024,Syrup_Vanilla_ml,Flavoring,25,80,43,37,2000,TRUE,1.860465116,Friday,2024-07
7/27/2024,Syrup_Vanilla_ml,Flavoring,25,37,31,6,925,TRUE,1.193548387,Saturday,2024-07
7/28/2024,Syrup_Vanilla_ml,Flavoring,25,6,29,0,150,TRUE,0.206896552,Sunday,2024-07
7/29/2024,Syrup_Vanilla_ml,Flavoring,25,203,30,173,5075,FALSE,6.766666667,Monday,2024-07
7/30/2024,Syrup_Vanilla_ml,Flavoring,25,173,27,146,4325,FALSE,6.407407407,Tuesday,2024-07
7/31/2024,Syrup_Vanilla_ml,Flavoring,25,146,24,122,3650,FALSE,6.083333333,Wednesday,2024-07
8/1/2024,Syrup_Vanilla_ml,Flavoring,25,122,29,93,3050,FALSE,4.206896552,Thursday,2024-08
8/2/2024,Syrup_Vanilla_ml,Flavoring,25,93,32,61,2325,FALSE,2.90625,Friday,2024-08
8/3/2024,Syrup_Vanilla_ml,Flavoring,25,61,28,33,1525,FALSE,2.178571429,Saturday,2024-08
8/4/2024,Syrup_Vanilla_ml,Flavoring,25,33,23,10,825,TRUE,1.434782609,Sunday,2024-08
8/5/2024,Syrup_Vanilla_ml,Flavoring,25,213,25,188,5325,FALSE,8.52,Monday,2024-08
8/6/2024,Syrup_Vanilla_ml,Flavoring,25,188,24,164,4700,FALSE,7.833333333,Tuesday,2024-08
8/7/2024,Syrup_Vanilla_ml,Flavoring,25,164,31,133,4100,FALSE,5.290322581,Wednesday,2024-08
